element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
11893/243,48.94238683,11893,243,"[3, 7, 1699]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11896/243,48.95473251,11896,243,"[2, 3, 1487]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11900/243,48.97119342,11900,243,"[2, 3, 5, 7, 17]","[2, -5, 2, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11905/243,48.99176955,11905,243,"[3, 5, 2381]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11909/243,49.00823045,11909,243,"[3, 11909]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11914/243,49.02880658,11914,243,"[2, 3, 7, 23, 37]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11918/243,49.04526749,11918,243,"[2, 3, 59, 101]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11923/243,49.06584362,11923,243,"[3, 11923]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11933/243,49.10699588,11933,243,"[3, 11933]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11935/243,49.11522634,11935,243,"[3, 5, 7, 11, 31]","[0, -5, 1, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11939/243,49.13168724,11939,243,"[3, 11939]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11941/243,49.13991770,11941,243,"[3, 11941]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11944/243,49.15226337,11944,243,"[2, 3, 1493]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11951/243,49.18106996,11951,243,"[3, 17, 19, 37]","[0, -5, 0, 0, 0, 0, 1, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
11954/243,49.19341564,11954,243,"[2, 3, 43, 139]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11960/243,49.21810700,11960,243,"[2, 3, 5, 13, 23]","[3, -5, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11968/243,49.25102881,11968,243,"[2, 3, 11, 17]","[6, -5, 0, 0, 1, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11969/243,49.25514403,11969,243,"[3, 11969]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11971/243,49.26337449,11971,243,"[3, 11971]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11978/243,49.29218107,11978,243,"[2, 3, 53, 113]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11983/243,49.31275720,11983,243,"[3, 23, 521]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11986/243,49.32510288,11986,243,"[2, 3, 13, 461]","[1, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11990/243,49.34156379,11990,243,"[2, 3, 5, 11, 109]","[1, -5, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
11998/243,49.37448560,11998,243,"[2, 3, 7, 857]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12001/243,49.38683128,12001,243,"[3, 11, 1091]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12004/243,49.39917695,12004,243,"[2, 3, 3001]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12005/243,49.40329218,12005,243,"[3, 5, 7]","[0, -5, 1, 4, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12008/243,49.41563786,12008,243,"[2, 3, 19, 79]","[3, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12014/243,49.44032922,12014,243,"[2, 3, 6007]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12016/243,49.44855967,12016,243,"[2, 3, 751]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12025/243,49.48559671,12025,243,"[3, 5, 13, 37]","[0, -5, 2, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12028/243,49.49794239,12028,243,"[2, 3, 31, 97]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12035/243,49.52674897,12035,243,"[3, 5, 29, 83]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12041/243,49.55144033,12041,243,"[3, 12041]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12043/243,49.55967078,12043,243,"[3, 12043]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12044/243,49.56378601,12044,243,"[2, 3, 3011]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12053/243,49.60082305,12053,243,"[3, 17, 709]","[0, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12055/243,49.60905350,12055,243,"[3, 5, 2411]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12058/243,49.62139918,12058,243,"[2, 3, 6029]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12059/243,49.62551440,12059,243,"[3, 31, 389]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12064/243,49.64609053,12064,243,"[2, 3, 13, 29]","[5, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12071/243,49.67489712,12071,243,"[3, 12071]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12076/243,49.69547325,12076,243,"[2, 3, 3019]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12079/243,49.70781893,12079,243,"[3, 47, 257]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12080/243,49.71193416,12080,243,"[2, 3, 5, 151]","[4, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12085/243,49.73251029,12085,243,"[3, 5, 2417]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12086/243,49.73662551,12086,243,"[2, 3, 6043]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12089/243,49.74897119,12089,243,"[3, 7, 11, 157]","[0, -5, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12094/243,49.76954733,12094,243,"[2, 3, 6047]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12101/243,49.79835391,12101,243,"[3, 12101]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12103/243,49.80658436,12103,243,"[3, 7, 13, 19]","[0, -5, 0, 2, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12109/243,49.83127572,12109,243,"[3, 12109]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12116/243,49.86008230,12116,243,"[2, 3, 13, 233]","[2, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12118/243,49.86831276,12118,243,"[2, 3, 73, 83]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12125/243,49.89711934,12125,243,"[3, 5, 97]","[0, -5, 3, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12130/243,49.91769547,12130,243,"[2, 3, 5, 1213]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12133/243,49.93004115,12133,243,"[3, 11, 1103]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12134/243,49.93415638,12134,243,"[2, 3, 6067]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12136/243,49.94238683,12136,243,"[2, 3, 37, 41]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12139/243,49.95473251,12139,243,"[3, 61, 199]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12140/243,49.95884774,12140,243,"[2, 3, 5, 607]","[2, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12143/243,49.97119342,12143,243,"[3, 12143]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12148/243,49.99176955,12148,243,"[2, 3, 3037]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12160/243,50.04115226,12160,243,"[2, 3, 5, 19]","[7, -5, 1, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12161/243,50.04526749,12161,243,"[3, 12161]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12166/243,50.06584362,12166,243,"[2, 3, 7, 11, 79]","[1, -5, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12175/243,50.10288066,12175,243,"[3, 5, 487]","[0, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12176/243,50.10699588,12176,243,"[2, 3, 761]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12178/243,50.11522634,12178,243,"[2, 3, 6089]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12184/243,50.13991770,12184,243,"[2, 3, 1523]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12190/243,50.16460905,12190,243,"[2, 3, 5, 23, 53]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12194/243,50.18106996,12194,243,"[2, 3, 7, 13, 67]","[1, -5, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12203/243,50.21810700,12203,243,"[3, 12203]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12205/243,50.22633745,12205,243,"[3, 5, 2441]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12211/243,50.25102881,12211,243,"[3, 12211]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12214/243,50.26337449,12214,243,"[2, 3, 31, 197]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12215/243,50.26748971,12215,243,"[3, 5, 7, 349]","[0, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12221/243,50.29218107,12221,243,"[3, 11, 101]","[0, -5, 0, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12226/243,50.31275720,12226,243,"[2, 3, 6113]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12229/243,50.32510288,12229,243,"[3, 7, 1747]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12233/243,50.34156379,12233,243,"[3, 13, 941]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12241/243,50.37448560,12241,243,"[3, 12241]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12244/243,50.38683128,12244,243,"[2, 3, 3061]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12248/243,50.40329218,12248,243,"[2, 3, 1531]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12250/243,50.41152263,12250,243,"[2, 3, 5, 7]","[1, -5, 3, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12251/243,50.41563786,12251,243,"[3, 12251]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12259/243,50.44855967,12259,243,"[3, 13, 23, 41]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12265/243,50.47325103,12265,243,"[3, 5, 11, 223]","[0, -5, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12268/243,50.48559671,12268,243,"[2, 3, 3067]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12271/243,50.49794239,12271,243,"[3, 7, 1753]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12275/243,50.51440329,12275,243,"[3, 5, 491]","[0, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12278/243,50.52674897,12278,243,"[2, 3, 7, 877]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12280/243,50.53497942,12280,243,"[2, 3, 5, 307]","[3, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12284/243,50.55144033,12284,243,"[2, 3, 37, 83]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12286/243,50.55967078,12286,243,"[2, 3, 6143]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12296/243,50.60082305,12296,243,"[2, 3, 29, 53]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12298/243,50.60905350,12298,243,"[2, 3, 11, 13, 43]","[1, -5, 0, 0, 1, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12301/243,50.62139918,12301,243,"[3, 12301]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12305/243,50.63786008,12305,243,"[3, 5, 23, 107]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12310/243,50.65843621,12310,243,"[2, 3, 5, 1231]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12314/243,50.67489712,12314,243,"[2, 3, 47, 131]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12319/243,50.69547325,12319,243,"[3, 97, 127]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12323/243,50.71193416,12323,243,"[3, 12323]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12328/243,50.73251029,12328,243,"[2, 3, 23, 67]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12329/243,50.73662551,12329,243,"[3, 12329]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12340/243,50.78189300,12340,243,"[2, 3, 5, 617]","[2, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12344/243,50.79835391,12344,243,"[2, 3, 1543]","[3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12346/243,50.80658436,12346,243,"[2, 3, 6173]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12350/243,50.82304527,12350,243,"[2, 3, 5, 13, 19]","[1, -5, 2, 0, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12359/243,50.86008230,12359,243,"[3, 17, 727]","[0, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12361/243,50.86831276,12361,243,"[3, 47, 263]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12365/243,50.88477366,12365,243,"[3, 5, 2473]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12368/243,50.89711934,12368,243,"[2, 3, 773]","[4, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12373/243,50.91769547,12373,243,"[3, 12373]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12376/243,50.93004115,12376,243,"[2, 3, 7, 13, 17]","[3, -5, 0, 1, 0, 1, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12379/243,50.94238683,12379,243,"[3, 12379]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12383/243,50.95884774,12383,243,"[3, 7, 29, 61]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12386/243,50.97119342,12386,243,"[2, 3, 11, 563]","[1, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12391/243,50.99176955,12391,243,"[3, 12391]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12400/243,51.02880658,12400,243,"[2, 3, 5, 31]","[4, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12403/243,51.04115226,12403,243,"[3, 79, 157]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12404/243,51.04526749,12404,243,"[2, 3, 7, 443]","[2, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12409/243,51.06584362,12409,243,"[3, 12409]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12410/243,51.06995885,12410,243,"[2, 3, 5, 17, 73]","[1, -5, 1, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12418/243,51.10288066,12418,243,"[2, 3, 7, 887]","[1, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12419/243,51.10699588,12419,243,"[3, 11, 1129]","[0, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12421/243,51.11522634,12421,243,"[3, 12421]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12430/243,51.15226337,12430,243,"[2, 3, 5, 11, 113]","[1, -5, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12433/243,51.16460905,12433,243,"[3, 12433]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12440/243,51.19341564,12440,243,"[2, 3, 5, 311]","[3, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12446/243,51.21810700,12446,243,"[2, 3, 7, 127]","[1, -5, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12448/243,51.22633745,12448,243,"[2, 3, 389]","[5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12454/243,51.25102881,12454,243,"[2, 3, 13, 479]","[1, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12458/243,51.26748971,12458,243,"[2, 3, 6229]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12460/243,51.27572016,12460,243,"[2, 3, 5, 7, 89]","[2, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12464/243,51.29218107,12464,243,"[2, 3, 19, 41]","[4, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12469/243,51.31275720,12469,243,"[3, 37, 337]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12475/243,51.33744856,12475,243,"[3, 5, 499]","[0, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12476/243,51.34156379,12476,243,"[2, 3, 3119]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12484/243,51.37448560,12484,243,"[2, 3, 3121]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12485/243,51.37860082,12485,243,"[3, 5, 11, 227]","[0, -5, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12490/243,51.39917695,12490,243,"[2, 3, 5, 1249]","[1, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12491/243,51.40329218,12491,243,"[3, 12491]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12493/243,51.41152263,12493,243,"[3, 13, 31]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12494/243,51.41563786,12494,243,"[2, 3, 6247]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12508/243,51.47325103,12508,243,"[2, 3, 53, 59]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12511/243,51.48559671,12511,243,"[3, 12511]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12514/243,51.49794239,12514,243,"[2, 3, 6257]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12518/243,51.51440329,12518,243,"[2, 3, 11, 569]","[1, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12521/243,51.52674897,12521,243,"[3, 19, 659]","[0, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12523/243,51.53497942,12523,243,"[3, 7, 1789]","[0, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12529/243,51.55967078,12529,243,"[3, 11, 17, 67]","[0, -5, 0, 0, 1, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12530/243,51.56378601,12530,243,"[2, 3, 5, 7, 179]","[1, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12535/243,51.58436214,12535,243,"[3, 5, 23, 109]","[0, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12539/243,51.60082305,12539,243,"[3, 12539]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12541/243,51.60905350,12541,243,"[3, 12541]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12544/243,51.62139918,12544,243,"[2, 3, 7]","[8, -5, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12548/243,51.63786008,12548,243,"[2, 3, 3137]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12550/243,51.64609053,12550,243,"[2, 3, 5, 251]","[1, -5, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12553/243,51.65843621,12553,243,"[3, 12553]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12565/243,51.70781893,12565,243,"[3, 5, 7, 359]","[0, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12566/243,51.71193416,12566,243,"[2, 3, 61, 103]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12571/243,51.73251029,12571,243,"[3, 13, 967]","[0, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12580/243,51.76954733,12580,243,"[2, 3, 5, 17, 37]","[2, -5, 1, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12583/243,51.78189300,12583,243,"[3, 12583]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12589/243,51.80658436,12589,243,"[3, 12589]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12593/243,51.82304527,12593,243,"[3, 7, 257]","[0, -5, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12604/243,51.86831276,12604,243,"[2, 3, 23, 137]","[2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12608/243,51.88477366,12608,243,"[2, 3, 197]","[6, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12610/243,51.89300412,12610,243,"[2, 3, 5, 13, 97]","[1, -5, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12611/243,51.89711934,12611,243,"[3, 12611]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12616/243,51.91769547,12616,243,"[2, 3, 19, 83]","[3, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
12619/243,51.93004115,12619,243,"[3, 12619]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12626/243,51.95884774,12626,243,"[2, 3, 59, 107]","[1, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
12629/243,51.97119342,12629,243,"[3, 73, 173]","[0, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
